   245    245        526.1      40.5      18       0      58.1     9.06      0.064      19      0      0    0.000
   246    246        300.7      34.9      21       0      27.9    10.78      0.054      23      0      0    0.000
   247    247        314.7      41.2      26       0      20.7    15.21      0.044      26      0      0    0.000
   248    248        418.8      27.6      27       0      53.0     7.90      0.079      27      0      0    0.000
   249    249        360.8      54.3      33       0      61.2     5.90      0.096      33      0      0    0.000
   250    250        397.4      26.7      23       0      48.1     8.27      0.062      23      0      0    0.000
   251    251        817.0     126.5      23       0     118.0     6.92      0.071      23      0      0    0.000
   252    252        387.0      19.6      19       0      17.7    21.88      0.035      19      0      0    0.000
   253    253        554.1      93.1      18       0     111.2     4.99      0.093      19      0      0    0.000
   254    254        248.0      45.3      21       0      51.0     4.86      0.102      22      0      0    0.000
   255    255        363.4      39.6      22       0      46.8     7.77      0.086      22      0      0    0.000
   256    256        306.3      39.4      24       0      42.7     7.17      0.075      27      0      0    0.000
   257    257        338.4      20.6      18       0      26.6    12.72      0.056      18      0      0    0.000
   258    258        235.9      23.1      17       0      24.9     9.47      0.072      17      0      0    0.000
   259    259        665.6      39.9      20       0      48.8    13.63      0.044      20      0      0    0.000
   260    260        264.9      26.0      28       0      45.9     5.77      0.100      28      0      0    0.000
   261    261        452.7      49.9      26       0      52.8     8.57      0.081      26      0      0    0.000
   262    262        339.8      34.4      18       0      35.9     9.45      0.070      19      0      0    0.000
   263    263        237.0      25.7      17       0      30.3     7.81      0.084      18      0      0    0.000
   264    264        283.5      23.1      28       0      28.1    10.10      0.062      30      0      0    0.000
   265    265        490.3      73.8      24       0      58.8     8.34      0.067      25      0      0    0.000
   266    266        315.3      16.1      20       0      26.6    11.84      0.054      21      0      0    0.000
   267    267        268.1      28.0      20       0      62.6     4.28      0.122      23      0      0    0.000
   268    268        286.1      22.4      13       0      23.9    11.98      0.060      13      0      0    0.000
   269    269        458.1      54.6      21       0      46.4     9.87      0.072      22      0      0    0.000
   270    270        166.8      26.0      17       0      35.9     4.64      0.133      17      0      0    0.000
   271    271        193.7      17.8      15       0      19.0    10.19      0.069      15      0      0    0.000
   272    272        371.2      52.1      15       0      54.4     6.83      0.075      15      0      0    0.000
   273    273        308.6      27.4      27       0      44.8     6.88      0.090      28      0      0    0.000
   274    274        621.3      68.1      22       0      82.5     7.53      0.083      22      0      0    0.000
   275    275        508.6      22.4      21       0      32.0    15.87      0.040      22      0      0    0.000
   276    276        230.8      29.5      26       0      37.2     6.20      0.084      26      0      0    0.000
   277    277        271.2      25.2      21       0      35.8     7.58      0.085      21      0      0    0.000
   278    278        409.4      33.0      27       0      33.5    12.22      0.052      28      0      0    0.000
   279    279        354.8      35.1      28       0      39.3     9.03      0.060      28      0      0    0.000
   280    280        555.2      77.2      20       0      63.4     8.76      0.057      20      0      0    0.000
   281    281        534.8      50.8      19       0      48.1    11.12      0.055      19      0      0    0.000
   282    282        359.7      41.9      30       0      47.4     7.59      0.092      31      0      0    0.000
   283    283        349.7      37.9      24       0      51.6     6.78      0.085      26      0      0    0.000
   284    284        282.2      47.1      24       0      48.7     5.79      0.093      25      0      0    0.000
   285    285        419.9      35.2      25       0      51.4     8.16      0.077      25      0      0    0.000
   286    286        572.3     149.1      19       0     149.4     3.83      0.115      19      0      0    0.000
   287    287        321.0      50.3      22       0      51.8     6.20      0.108      22      0      0    0.000
   288    288        240.5      23.7      24       0      41.2     5.83      0.109      24      0      0    0.000
