   263    263       1249.9     121.8     409       0     121.8    10.26      0.029     409      0      0    0.000
   264    264       1378.5      59.6     366       0      59.6    23.13      0.019     366      0      0    0.000
   265    265       1457.4      78.6     428       0      78.6    18.54      0.020     428      0      0    0.000
   266    266       1221.3      56.7     380       0      56.7    21.53      0.022     380      0      0    0.000
   267    267       1653.2      56.8     469       0      56.8    29.12      0.016     469      0      0    0.000
   268    268       1550.2      64.9     352       0      64.9    23.90      0.019     352      0      0    0.000
   269    269       1656.1      60.6     452       0      60.6    27.35      0.017     452      0      0    0.000
   270    270       1284.3      40.2     338       0      40.2    31.95      0.018     338      0      0    0.000
   271    271       1487.7      92.5     446       0      92.5    16.09      0.021     446      0      0    0.000
   272    272       1339.6      52.4     323       0      52.4    25.57      0.020     323      0      0    0.000
   273    273       1568.8     121.9     459       0     121.9    12.87      0.022     459      0      0    0.000
   274    274       1548.2      81.0     350       0      81.0    19.12      0.018     350      0      0    0.000
   275    275       1654.4      97.4     402       0      97.4    16.98      0.024     402      0      0    0.000
   276    276       1092.3      47.8     370       0      47.8    22.86      0.023     370      0      0    0.000
   277    277       1506.2      86.4     454       0      86.4    17.43      0.025     454      0      0    0.000
   278    278       1262.0      66.6     360       0      66.6    18.94      0.022     360      0      0    0.000
   279    279       1481.3      66.1     439       0      66.1    22.43      0.022     439      0      0    0.000
   280    280       1621.5      84.2     335       0      84.2    19.27      0.026     335      0      0    0.000
   281    281       1316.6      83.8     451       0      83.8    15.71      0.027     451      0      0    0.000
   282    282       1593.2      70.4     361       0      70.4    22.63      0.019     361      0      0    0.000
   283    283       1794.7      98.1     440       0      98.1    18.29      0.019     440      0      0    0.000
   284    284       1844.4      93.4     374       0      93.4    19.74      0.018     374      0      0    0.000
   285    285       1202.5      90.7     459       0      90.7    13.26      0.025     459      0      0    0.000
   286    286       1412.0      59.2     356       0      59.2    23.84      0.020     356      0      0    0.000
   287    287       1356.0      61.9     382       0      61.9    21.91      0.021     382      0      0    0.000
